Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,distance_km,order_hour,prep_time
31.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,4.657195393807058,22.0,15.0
38.0,3.8,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,42,17.097972861362276,,
32.0,4.7,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,30,17.29786575291325,17.0,10.0
24.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,4.544264509631538,,
20.0,4.5,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,12,20.831034086787454,21.0,10.0
35.0,4.1,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,38,2228.9941519463628,18.0,
31.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,4.610035602260694,,
23.0,4.9,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,13,13.583143866695133,21.0,
32.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,52,17.13802247711509,19.0,5.0
36.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,19,9.055855161965923,22.0,15.0
29.0,4.9,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,22,7.8626681674103684,20.0,15.0
24.0,4.9,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,16.11367273137103,18.0,15.0
32.0,4.6,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,1.4897995018082963,8.0,10.0
34.0,4.0,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Semi-Urban,49,13.99001950805727,20.0,15.0
22.0,4.8,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15,20.180635114114715,22.0,5.0
39.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,16.384502397510182,23.0,
37.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,20,13.989450296958767,22.0,10.0
30.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,12.435401342193114,,
24.0,4.6,Windy,High,2,Meal,scooter,1.0,No,Urban,15,1.5204190072774333,11.0,15.0
30.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,36,12.580267822400963,,
23.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20.253101372632372,21.0,10.0
33.0,4.3,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,45,20.206808074128567,21.0,15.0
23.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,22,9.055361318453961,19.0,15.0
31.0,4.8,Fog,Jam,1,Buffet,scooter,2.0,No,Metropolitian,46,13.788957415778517,21.0,5.0
31.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,11.71980179013411,17.0,10.0
35.0,4.4,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,1.5137004246299195,11.0,5.0
38.0,4.6,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,28,6.2104161583775,15.0,10.0
36.0,5.0,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,31,7.546267706957737,20.0,5.0
29.0,4.8,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,10,20.179033045443177,23.0,5.0
34.0,4.7,Stormy,High,0,Meal,motorcycle,1.0,No,Urban,41,1.4906380442411205,11.0,5.0
30.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,3.145067434621583,8.0,5.0
26.0,4.7,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,20,20.181161774852512,,
26.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,3.145067434621583,9.0,10.0
32.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,13.392793466306026,18.0,5.0
20.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,10,4.596738270616882,22.0,15.0
28.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,19,6.210141144622586,,
24.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,28,13.773737657079298,22.0,10.0
29.0,4.8,Sunny,High,1,Buffet,scooter,0.0,No,Urban,13,3.064676862169093,11.0,10.0
31.0,4.1,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,12.09937442336077,19.0,10.0
28.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,19.88701283582688,21.0,5.0
21.0,3.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,7.772039544673178,21.0,5.0
30.0,4.1,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,35,13.830282747997192,20.0,5.0
24.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,23,4.469606139374459,20.0,5.0
31.0,4.1,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,34,19.36338289365832,17.0,10.0
21.0,5.0,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,11,7.564859910416516,,
22.0,4.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,16.824864367093813,20.0,10.0
32.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.19151681625338,17.0,5.0
33.0,3.9,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,33,12.24085827411391,18.0,
26.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,20,7.79036212453358,18.0,
33.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32,4.406348380307767,18.0,15.0
39.0,4.9,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,16.641014927987907,17.0,
35.0,4.9,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,35,6.210543032489626,14.0,
25.0,4.4,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,13.631330662170873,20.0,5.0
31.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,26,10.756185975480651,23.0,5.0
30.0,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Urban,16,7.546267706957737,,
32.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,19.76089839940378,19.0,5.0
22.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,12.580267822400963,23.0,15.0
38.0,4.1,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,44,13.989249784535353,18.0,10.0
29.0,4.8,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,30,16.902609492881677,18.0,5.0
24.0,5.0,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,20.20634606758301,21.0,10.0
33.0,4.2,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,45,13.480852296838306,21.0,
26.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,2.9794969556315394,,
35.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,6.147194518583352,16.0,15.0
23.0,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,16.822155609317257,19.0,15.0
27.0,4.9,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Urban,32,17.07799287216204,21.0,15.0
36.0,3.8,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,19.618739348801018,20.0,10.0
37.0,4.5,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,23,16.412167717794997,18.0,
34.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,7.762461854550194,17.0,15.0
31.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40,20.06797119550767,18.0,5.0
32.0,4.1,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,17.07395729139767,17.0,15.0
37.0,4.8,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,12,3.0605561405264683,8.0,15.0
39.0,4.7,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,19.688394563498182,21.0,
28.0,4.4,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,16.72253446733555,19.0,15.0
33.0,4.6,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,44,19.762382255532906,19.0,10.0
24.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,23,6.120938502923837,15.0,
35.0,4.6,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,11.007734763744617,17.0,15.0
21.0,5.0,Windy,Low,2,Buffet,scooter,0.0,No,Urban,10,12.421212735966003,23.0,5.0
32.0,4.7,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,3.145067434621583,10.0,15.0
34.0,4.2,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,6.29013467763468,13.0,10.0
39.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,6.218030984114243,16.0,15.0
31.0,4.8,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,1.4901538808207615,10.0,5.0
22.0,5.0,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,25,20.180908601250216,19.0,5.0
26.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,1.5203565961705499,11.0,
20.0,4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,12.253528674537144,,
38.0,4.6,Stormy,Low,2,Snack,scooter,1.0,No,Urban,28,11.007734763744617,23.0,
35.0,4.4,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,39,20.179033045443177,19.0,5.0
36.0,4.5,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,4.561223681551846,23.0,5.0
29.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,24,7.7625474744641085,19.0,10.0
37.0,4.5,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,27,3.1051455399287056,11.0,15.0
25.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,19,13.786698988713738,23.0,15.0
20.0,4.6,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.0188284633848217,11.0,10.0
24.0,4.8,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,20,10.867232952679457,18.0,
34.0,4.7,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,16,5.968779676050775,15.0,5.0
30.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,22,19.471257579516955,21.0,5.0
27.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,13,12.435401342193114,22.0,10.0
28.0,4.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,9.05586019430546,21.0,
30.0,4.7,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,5016.720909789413,11.0,10.0
20.0,2.5,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,31,17.074879617078196,23.0,10.0
32.0,4.3,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Urban,33,4.610456146048326,20.0,5.0
24.0,5.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,12.161517993712033,23.0,10.0
36.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,16.384900933459228,19.0,15.0
22.0,5.0,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,16,9.056024276265346,22.0,5.0
32.0,4.1,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,13.763778584951167,21.0,10.0
34.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,12.580267822400963,19.0,
30.0,4.7,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,10.60258238247256,,
23.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,20.5069199439073,17.0,10.0
29.0,4.9,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,16,9.07534450196205,21.0,15.0
29.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,13,7.7613504048972315,22.0,15.0
32.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,3.073599739868747,9.0,15.0
21.0,4.4,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,1.5091393275325462,11.0,5.0
27.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,13,4.5607380187107855,23.0,5.0
28.0,4.9,Sunny,Low,2,Meal,motorcycle,0.0,No,Urban,23,3.0594028768209838,9.0,10.0
39.0,4.4,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,19.760080920474554,17.0,5.0
28.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,1.5302594894332384,10.0,5.0
32.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,16.38508523506451,18.0,15.0
37.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,19.620419296539986,21.0,10.0
23.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,19.36338289365832,20.0,10.0
30.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Urban,19,7.600990561376191,,
22.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,13.830282747997192,22.0,
30.0,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,22,19.396008631752736,,
21.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,19.761706467413592,17.0,15.0
32.0,4.3,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,37,2227.218253948842,18.0,
31.0,4.6,Windy,Low,2,Buffet,motorcycle,0.0,No,Urban,26,17.07649014379466,22.0,5.0
39.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,12.1610162189127,22.0,15.0
39.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,1.5095756042667012,8.0,
35.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,23,4.717601092054723,21.0,15.0
38.0,5.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,17.09875410817548,22.0,5.0
31.0,4.9,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,18,7.6510644585303815,17.0,15.0
23.0,4.5,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,21,19.628433732209125,17.0,15.0
20.0,5.0,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,11.719667572431094,19.0,10.0
36.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,6.116387229265562,12.0,15.0
39.0,3.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,31,20.20593639018606,20.0,10.0
30.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,18,6.29013467763468,16.0,5.0
31.0,4.6,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,6.147038743530447,16.0,10.0
30.0,4.0,Cloudy,High,2,Buffet,scooter,2.0,No,Metropolitian,36,1.5203565961705499,11.0,5.0
33.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,3.018883117682491,9.0,10.0
27.0,5.0,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,1.5100935919216978,10.0,5.0
32.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,41,12.43568904742551,,
21.0,4.5,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,10.427235657896496,17.0,5.0
35.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,2.979599835600764,9.0,15.0
25.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,21,12.236322809891128,23.0,5.0
24.0,4.6,Sunny,High,2,Snack,scooter,1.0,No,Urban,14,6.147194518583352,14.0,15.0
27.0,4.2,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,10.594458830147769,,
29.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,10.42732189063304,23.0,15.0
21.0,4.5,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,4.610456146048326,21.0,10.0
30.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,10.564981870374336,23.0,10.0
34.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,14.021848812228344,23.0,10.0
24.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26,13.631330662170873,21.0,5.0
33.0,4.7,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,30,11.917649947586655,22.0,15.0
30.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,11,20.071646721865925,,
30.0,4.7,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,12.464329297636581,17.0,15.0
20.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,1.5320260227341909,8.0,
35.0,5.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20.85246332426527,23.0,15.0
20.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,10.565262855251525,17.0,15.0
25.0,4.6,Windy,Jam,2,Meal,motorcycle,1.0,No,Urban,29,19.916122613819716,19.0,5.0
30.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,17,1.5204190072774333,9.0,5.0
38.0,3.7,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,36,20.25292440884735,17.0,
30.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,1.5094817638297648,,
38.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,6.081389116676368,16.0,15.0
30.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,28,2.9962426790626724,9.0,
26.0,4.7,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,25,4.537513326842717,18.0,15.0
37.0,4.5,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,3.1050761845074675,8.0,10.0
30.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,40,20.206901465513607,20.0,5.0
29.0,4.9,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,7.683355299930933,23.0,
29.0,5.0,Fog,Medium,2,Snack,scooter,0.0,No,Urban,10,9.056004306816446,17.0,5.0
38.0,4.8,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,19,4.663658229921789,18.0,10.0
25.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,29,13.183920915999805,23.0,10.0
29.0,4.9,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,19,4.610367445745056,18.0,15.0
31.0,3.9,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,16.63531520325545,17.0,15.0
35.0,5.0,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,8.812111950377988,,
35.0,4.7,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,37,20.85246332426527,19.0,10.0
21.0,4.6,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,7.549092417510471,20.0,10.0
30.0,3.9,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,35,20.253686746640913,20.0,5.0
38.0,4.9,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,22,7.683740930982763,22.0,15.0
33.0,4.5,Fog,High,1,Drinks,motorcycle,0.0,No,Metropolitian,25,6.128363939648455,13.0,15.0
20.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,24,9.08801379933047,18.0,5.0
31.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,9.220397882984718,20.0,5.0
36.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,4.5877613789702085,19.0,10.0
35.0,5.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,10.602504075104976,21.0,15.0
30.0,4.7,Fog,Low,3,Buffet,scooter,0.0,No,Metropolitian,36,3.104463374954771,,
31.0,4.5,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,40,12.11684826095673,18.0,10.0
23.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,13,19.88431857497891,20.0,5.0
34.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,7.573470125639189,,
35.0,4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,44,16.47637106293723,18.0,5.0
30.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.0251492856775037,,
30.0,4.2,Sandstorms,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,37,20.20724042537554,17.0,15.0
35.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,53,10.881199561003374,20.0,5.0
31.0,4.5,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33,10.564540523828974,19.0,15.0
26.0,4.8,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,15,12.293290453033771,23.0,15.0
22.0,4.5,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,3.0643356747968533,9.0,5.0
38.0,4.1,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,39,13.973037056670602,17.0,15.0
22.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25,16.635451215537916,,
34.0,4.8,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,26,6.081591883831901,16.0,15.0
27.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,17.29786575291325,21.0,15.0
37.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33,9.2191235676111,22.0,10.0
30.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,50,13.77076958377127,21.0,5.0
39.0,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,17,8.92908688893574,22.0,10.0
30.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,17560.629363840664,,
36.0,4.7,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,41,12.580267822400963,18.0,5.0
37.0,4.9,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,30,13.611254468563875,21.0,10.0
33.0,4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,1.5581322344033663,8.0,15.0
37.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.348448896833318,17.0,15.0
29.0,4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,17.074786485938343,19.0,
35.0,4.5,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,24,7.790401204068506,23.0,10.0
28.0,4.8,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,17,20.206804295781904,,
26.0,4.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,21,12.293745665244252,17.0,10.0
36.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,12.292722741488559,17.0,15.0
33.0,4.9,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,23,12.080196181742094,17.0,
30.0,4.7,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,16.385730104308024,,
37.0,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,15,1.465122557159026,10.0,10.0
36.0,4.8,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,25,9.313614929815012,18.0,15.0
30.0,4.7,Fog,Low,3,Meal,electric_scooter,1.0,No,Metropolitian,29,16622.626242544964,,
31.0,4.5,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,35,13.969878141806623,17.0,15.0
30.0,4.7,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,3.105133735234752,,
33.0,4.2,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,35,13.763977224427641,18.0,15.0
31.0,4.7,Sunny,Low,1,Snack,scooter,1.0,No,Urban,18,1.572533729286321,8.0,10.0
25.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Urban,17,3.109059104393369,10.0,10.0
37.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,22,19.362740471251666,22.0,5.0
20.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,4.67431885403065,21.0,10.0
36.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,12.098761963862449,20.0,10.0
28.0,4.9,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,12.074047498027575,17.0,15.0
30.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Semi-Urban,49,6.118933768642428,,
37.0,4.3,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,4.6576255671472415,22.0,10.0
22.0,4.8,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,19,16.384334344092046,21.0,15.0
20.0,3.1,Sunny,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,43,10.906553214977128,22.0,15.0
26.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Semi-Urban,47,13.970556078644911,21.0,5.0
29.0,4.6,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,14,1.572533729286321,8.0,15.0
29.0,4.7,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,1.4906380442411205,,
35.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,25,3.104803710518419,8.0,15.0
21.0,5.0,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,23,4.596698554557205,22.0,
24.0,4.8,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,23,4.674318760489487,17.0,10.0
38.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,9.175193844437826,22.0,5.0
35.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,10.44532520357712,22.0,5.0
31.0,4.2,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,2.9765891396437967,8.0,10.0
22.0,4.7,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,23,16.388478196037884,20.0,10.0
32.0,4.0,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,44,19.36338289365832,22.0,10.0
27.0,4.5,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,19.875680604910734,22.0,5.0
27.0,4.7,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,9.348068923522018,20.0,15.0
25.0,4.9,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,12,7.4411463368398385,23.0,
